Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1332195300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332195960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196140,4.95,4.95,4.94,4.94,66.2,327.428,4.946042296
1332196200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332196980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197160,4.94,4.94,4.89,4.89,32.14300172,157.9901546,4.915227145
1332197220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332197940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198000,4.88,4.88,4.83,4.83,25,121.1148351,4.844593405
1332198060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332198960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332199980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332200940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332201960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332202980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332203940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332204960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332205980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332206940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207420,4.82,4.82,4.82,4.82,2.9487286,14.21287185,4.82
1332207480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332207960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332208980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332209940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332210960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332211980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332212940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332213960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214140,4.91,4.92,4.91,4.92,5.96460798,29.31604822,4.915
1332214200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332214980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332215940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332216960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332217980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332218940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219060,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219720,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332219960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332220560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
